"city","date","day.of.week","time","time.hour","lat","lng","subject.age","subject.race","subject.sex","violation","outcome","vehicle.make","vehicle.colour","vehicle.year"
"sa","2015-08-19","Wednesday","08:51:00",8.85,29.3543746,-98.46229,41,"hispanic","female","SPEEDING-POSTED LIMIT|UNSAFE SPEED|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","other",2007
"sa","2017-06-15","Thursday","17:46:00",17.7666666666667,29.3150561,-98.4752684,18,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","honda","other",2000
"sa","2018-10-26","Friday","11:50:00",11.8333333333333,29.2917523,-98.4725113,50,"white","female","SPEEDING-POSTED LIMIT|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","chevrolet","other",2017
"sa","2019-06-21","Friday","14:46:00",14.7666666666667,29.2850399,-98.4727158,44,"white","female","GLASS COATED WINDOWS","citation","ford","white",2017
"sa","2016-12-02","Friday","07:09:00",7.15,29.4211649,-98.4732421,22,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING IN SCHOOL ZONE","citation","other","silver",2017
"sa","2019-01-24","Thursday","10:41:00",10.6833333333333,29.4838616,-98.5799131,79,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","silver",2015
"sa","2016-06-11","Saturday","13:23:00",13.3833333333333,29.2828699,-98.4724316,40,"white","male","SPEEDING-POSTED LIMIT","citation","honda","gray",2010
"sa","2012-05-29","Tuesday","21:03:00",21.05,29.33694,-98.533586,36,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","gray",2011
"sa","2013-03-21","Thursday","20:07:00",20.1166666666667,29.4406511,-98.4989918,29,"white","female","FAILURE TO DISPLAY VALID LICENSE PLATE","citation","honda","silver",2013
"sa","2014-03-19","Wednesday","08:09:00",8.15,29.370574,-98.5340334,26,"hispanic","male","USE OF A WIRELESS COMMUNICATION DEVICE IN A SCHOOL CROSSING ZONE/SCHOOL PROPERTY|SPEEDING IN SCHOOL ZONE","citation","chevrolet","other",2011
"sa","2015-01-17","Saturday","15:40:00",15.6666666666667,29.4197182,-98.5890883,32,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","gray",2013
"sa","2014-02-06","Thursday","11:04:00",11.0666666666667,29.3770877,-98.5134597,55,"white","male","SPEEDING - CONSTRUCTION ZONE|DRIVING WHILE LICENSE INVALID","citation","other","other",2013
"sa","2015-07-22","Wednesday","12:00:00",12,29.5201734,-98.4964914,56,"white","male","IMPROPER LANE CHANGE","citation","ford","silver",2014
"sa","2017-10-25","Wednesday","12:11:00",12.1833333333333,29.4742113,-98.6963234,20,"white","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","ford","other",2015
"sa","2016-03-14","Monday","10:59:00",10.9833333333333,29.413916,-98.490892,33,"white","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","black",2004
"sa","2018-03-12","Monday","12:02:00",12.0333333333333,29.4198137,-98.5888616,42,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2010
"sa","2016-02-25","Thursday","13:46:00",13.7666666666667,29.3252279,-98.598452,21,"white","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","other","other",2009
"sa","2012-12-30","Sunday","18:20:00",18.3333333333333,29.5721633,-98.3801299,42,"hispanic","male","DISREGARD STOP SIGN","citation","other","other",2001
"sa","2014-11-12","Wednesday","08:20:00",8.33333333333333,29.4682609,-98.5298521,28,"hispanic","male","SPEEDING-POSTED LIMIT","citation","honda","other",2005
"sa","2016-05-03","Tuesday","11:19:00",11.3166666666667,29.4607,-98.4103,33,"white","male","SPEEDING-POSTED LIMIT","citation","other","gray",2015
"sa","2014-03-24","Monday","11:28:00",11.4666666666667,29.2850399,-98.4727158,41,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","gray",2005
"sa","2016-10-21","Friday","16:51:00",16.85,29.4904575,-98.6567541,46,"white","female","DRIVING WHILE LICENSE INVALID","arrest","other","black",2016
"sa","2018-04-05","Thursday","08:42:00",8.7,29.4002311,-98.5120868,36,"hispanic","female","SPEEDING-POSTED LIMIT","citation","toyota","white",2011
"sa","2016-07-14","Thursday","12:22:00",12.3666666666667,29.5304234,-98.5637783,34,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","toyota","gray",2015
"sa","2014-05-13","Tuesday","16:30:00",16.5,29.2807978,-98.4724153,42,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2007
"sa","2014-05-30","Friday","12:50:00",12.8333333333333,29.4276638,-98.5269847,20,"hispanic","female","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","chevrolet","other",2003
"sa","2014-07-18","Friday","13:32:00",13.5333333333333,29.4602421,-98.5849213,37,"white","female","SPEEDING-POSTED LIMIT|IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",2006
"sa","2017-05-03","Wednesday","14:20:00",14.3333333333333,29.6088917,-98.6024168,22,"white","female","SPEEDING-POSTED LIMIT","citation","other","white",2015
"sa","2012-04-01","Sunday","19:52:00",19.8666666666667,29.3690489,-98.6000995,29,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",1999
"sa","2016-04-05","Tuesday","10:29:00",10.4833333333333,29.4591687,-98.5851541,25,"hispanic","female","FAILURE TO DISPLAY DRIVER'S LICENSE|SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","other","silver",2013
"sa","2014-03-05","Wednesday","12:54:00",12.9,29.3746764,-98.4270165,22,"hispanic","male","FAILURE TO DISPLAY DRIVER'S LICENSE|SPEEDING-POSTED LIMIT","citation","other","other",2014
"sa","2015-07-22","Wednesday","15:39:00",15.65,29.3528029,-98.5290482,35,"hispanic","female","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",1996
"sa","2014-01-16","Thursday","01:32:00",1.53333333333333,29.5082375,-98.4112652,23,"hispanic","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|DISREGARD STOP SIGN","citation","other","white",2013
"sa","2018-08-10","Friday","09:40:00",9.66666666666667,29.5650883,-98.5917656,31,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2015
"sa","2012-08-25","Saturday","17:30:00",17.5,29.4476054,-98.5958039,22,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|NO VALID CERTIFICATE OF INSPECTION|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","gray",2000
"sa","2015-01-25","Sunday","22:20:00",22.3333333333333,29.426497,-98.5207365,29,"hispanic","female","DISREGARD RED LIGHT|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","other",2015
"sa","2015-12-11","Friday","17:59:00",17.9833333333333,29.450037,-98.4058801,22,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","other",1998
"sa","2014-06-24","Tuesday","10:30:00",10.5,29.4241219,-98.4936282,45,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","other",2015
"sa","2013-03-08","Friday","07:19:00",7.31666666666667,29.3566174,-98.5142949,19,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","toyota","other",2003
"sa","2019-06-06","Thursday","12:48:00",12.8,29.4426585,-98.6819724,18,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2008
"sa","2013-07-26","Friday","22:31:00",22.5166666666667,29.4247962,-98.4816434,23,"black","female","SPEEDING-POSTED LIMIT","citation","other","silver",2007
"sa","2013-04-03","Wednesday","11:20:00",11.3333333333333,29.5650883,-98.5917656,52,"black","female","SPEEDING-POSTED LIMIT","citation","other","other",2009
"sa","2016-02-25","Thursday","14:40:00",14.6666666666667,29.4607,-98.4103,39,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2016
"sa","2012-09-23","Sunday","10:50:00",10.8333333333333,29.5400372,-98.3792841,32,"hispanic","male","DISREGARD RED LIGHT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2010
"sa","2014-01-07","Tuesday","21:17:00",21.2833333333333,29.4040082,-98.6253236,33,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","other",1996
"sa","2016-05-03","Tuesday","20:57:00",20.95,29.5650883,-98.5917656,35,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2003
"sa","2013-09-23","Monday","17:32:00",17.5333333333333,29.508333,-98.1662711,36,"black","female","OPERATING ACROSS PRIVATE PROPERTY (RIGHTOR LEFT TURN)","citation","honda","white",2011
"sa","2016-02-11","Thursday","18:23:00",18.3833333333333,29.42852,-98.496908,51,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","toyota","white",2013
"sa","2012-04-28","Saturday","11:32:00",11.5333333333333,29.5934122,-98.2903213,48,"hispanic","female","SPEEDING-POSTED LIMIT","citation","toyota","silver",2007
"sa","2019-10-23","Wednesday","08:15:00",8.25,29.4706239,-98.572974,57,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2004
"sa","2019-01-28","Monday","07:25:00",7.41666666666667,29.5771143,-98.6444113,18,"black","male","SPEEDING IN SCHOOL ZONE","citation","other","other",2018
"sa","2014-07-16","Wednesday","11:01:00",11.0166666666667,29.4682609,-98.5298521,37,"white","female","SPEEDING-POSTED LIMIT","citation","other","black",2001
"sa","2018-04-13","Friday","09:34:00",9.56666666666667,29.6088917,-98.6024168,26,"asian/pacific islander","male","SPEEDING-POSTED LIMIT|IMPROPER LANE CHANGE","citation","toyota","black",2014
"sa","2014-03-27","Thursday","12:32:00",12.5333333333333,29.4169091,-98.4800119,31,"white","male","SPEEDING-POSTED LIMIT","citation","ford","black",2013
"sa","2013-04-01","Monday","19:39:00",19.65,29.4472843,-98.6353309,37,"hispanic","male","IMPROPER LANE CHANGE -SIGNAL|SPEEDING-POSTED LIMIT","citation","toyota","white",2009
"sa","2012-11-27","Tuesday","01:53:00",1.88333333333333,29.3628847,-98.4813612,39,"white","male","DISREGARD STOP SIGN","citation","other","black",2001
"sa","2012-07-16","Monday","20:30:00",20.5,29.4937293,-98.6920487,21,"hispanic","male","NO VALID CERTIFICATE OF INSPECTION|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","chevrolet","white",2005
"sa","2012-08-31","Friday","04:43:00",4.71666666666667,29.520108,-98.4920612,21,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING WITHOUT LICENSED OPERATOR IN FRONT SEAT","citation","other","gray",2002
"sa","2020-02-20","Thursday","07:34:00",7.56666666666667,29.620999203,-98.6457438099999,21,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING IN SCHOOL ZONE","citation","other","gray",2016
"sa","2017-05-03","Wednesday","18:09:00",18.15,29.4186895,-98.5178676,45,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",2005
"sa","2015-06-23","Tuesday","18:49:00",18.8166666666667,29.6648696,-98.1680624,23,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","white",2006
"sa","2014-01-14","Tuesday","16:30:00",16.5,29.35776,-98.524687,21,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2004
"sa","2014-04-25","Friday","19:48:00",19.8,29.6088917,-98.6024168,41,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","gray",2012
"sa","2013-10-04","Friday","14:52:00",14.8666666666667,29.4139559,-98.6289918,64,"asian/pacific islander","female","SPEEDING IN SCHOOL ZONE","citation","other","other",2013
"sa","2014-03-17","Monday","13:52:00",13.8666666666667,29.4023055,-98.6243341,18,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING-POSTED LIMIT","citation","toyota","silver",2006
"sa","2014-01-22","Wednesday","15:17:00",15.2833333333333,29.5571249,-98.6149714,31,"other","female","SPEEDING IN SCHOOL ZONE|FAILURE TO DISPLAY VALID LICENSE PLATE","citation","other","other",2008
"sa","2017-10-02","Monday","14:12:00",14.2,29.4198643,-98.5887415,26,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING-POSTED LIMIT","citation","other","white",2014
"sa","2015-07-14","Tuesday","15:21:00",15.35,29.5966721,-98.2822934,33,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","black",1999
"sa","2017-03-05","Sunday","10:43:00",10.7166666666667,29.4202547,-98.5877502,23,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","black",2015
"sa","2013-08-07","Wednesday","20:05:00",20.0833333333333,29.6687566,-98.4493262,27,"hispanic","male","OPERATING WITHOUT MOTORCYCLE OPERATOR'SLICENSE|NO VALID CERTIFICATE OF INSPECTION","citation","honda","other",2011
"sa","2014-09-18","Thursday","12:16:00",12.2666666666667,29.3954987,-98.5159411,39,"black","male","SPEEDING-POSTED LIMIT","citation","other","white",2010
"sa","2015-09-30","Wednesday","12:13:00",12.2166666666667,29.3984527,-98.6435446,39,"hispanic","male","DISOBEY TRAFFIC SIGNS - CONSTRUCTION ZONE|FOLLOWING TOO CLOSELY","citation","other","black",2006
"sa","2017-08-24","Thursday","00:03:00",0.05,29.3386127,-98.5417639,20,"hispanic","male","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","white",2010
"sa","2015-05-06","Wednesday","10:36:00",10.6,29.4847852,-98.4303333,64,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","gray",2006
"sa","2014-01-15","Wednesday","10:11:00",10.1833333333333,29.362938,-98.4447572,32,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2009
"sa","2016-05-20","Friday","13:03:00",13.05,29.352914,-98.42534,49,"white","female","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","black",2007
"sa","2012-06-03","Sunday","13:16:00",13.2666666666667,29.352914,-98.42534,22,"white","female","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER","citation","other","other",1993
"sa","2013-01-31","Thursday","13:38:00",13.6333333333333,29.4169091,-98.4800119,36,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","gray",2010
"sa","2013-07-01","Monday","10:43:00",10.7166666666667,29.4698788,-98.5305134,79,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",1996
"sa","2018-01-18","Thursday","02:01:00",2.01666666666667,29.5442387,-98.5487829,33,"hispanic","male","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","silver",2005
"sa","2018-07-28","Saturday","08:49:00",8.81666666666667,29.5167556,-98.4655599,30,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2014
"sa","2014-09-05","Friday","11:20:00",11.3333333333333,29.3090549,-98.4736553,29,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","arrest","toyota","black",2008
"sa","2017-09-07","Thursday","21:58:00",21.9666666666667,29.6709308,-98.1598547,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2012
"sa","2014-09-28","Sunday","17:03:00",17.05,29.5312593,-98.5058302,42,"black","male","SPEEDING-POSTED LIMIT","citation","other","black",2011
"sa","2018-10-27","Saturday","16:25:00",16.4166666666667,29.412011,-98.476222,41,"hispanic","male","OBEYING WARNING SIGNS AND BARRICADES|STOPPING  STANDING OR PARKING IN PROHIBITED PLACES","citation","honda","white",2011
"sa","2014-02-20","Thursday","15:00:00",15,29.3889785,-98.4859595,47,"hispanic","male","NO VALID CERTIFICATE OF INSPECTION|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING IN SCHOOL ZONE","citation","chevrolet","white",1997
"sa","2012-10-18","Thursday","04:25:00",4.41666666666667,29.5087729,-98.3905102,38,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|HITCHHIKERS","citation","other","other",2002
"sa","2018-07-21","Saturday","13:58:00",13.9666666666667,29.5934122,-98.2903213,50,"white","male","SPEEDING-POSTED LIMIT","citation","other","other",2017
"sa","2012-07-11","Wednesday","20:59:00",20.9833333333333,29.5956507,-98.5103465,59,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2010
"sa","2018-11-30","Friday","08:11:00",8.18333333333333,29.6383561,-98.4442234,45,"white","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2017
"sa","2012-08-26","Sunday","12:52:00",12.8666666666667,29.450037,-98.4058801,30,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","black",2012
"sa","2019-09-16","Monday","12:07:00",12.1166666666667,29.4587676,-98.624862,28,"white","female","SPEEDING-POSTED LIMIT","citation","other","silver",2014
"sa","2017-09-19","Tuesday","13:25:00",13.4166666666667,29.4198025,-98.5888882,23,"black","female","SPEEDING-POSTED LIMIT","citation","other","white",2016
"sa","2013-11-23","Saturday","19:05:00",19.0833333333333,29.5553662,-98.5886663,35,"hispanic","male","FAILURE TO DISPLAY DRIVER'S LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|DISREGARD STOP SIGN","citation","ford","other",1998
"sa","2013-05-07","Tuesday","19:38:00",19.6333333333333,29.520108,-98.4920612,36,"black","male","SPEEDING-POSTED LIMIT","citation","chevrolet","white",2009
"sa","2012-03-11","Sunday","12:46:00",12.7666666666667,29.3997168,-98.4822101,19,"white","male","SPEEDING-POSTED LIMIT","citation","other","other",1998
"sa","2012-02-09","Thursday","10:03:00",10.05,29.3528029,-98.5290482,21,"white","male","SPEEDING-POSTED LIMIT","citation","other","silver",2007
"sa","2016-12-22","Thursday","08:38:00",8.63333333333333,29.3528029,-98.5290482,31,"white","female","SPEEDING - CONSTRUCTION ZONE|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","other",2011
"sa","2016-02-07","Sunday","21:49:00",21.8166666666667,29.5611372,-98.361168,30,"white","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","black",2011
"sa","2013-09-29","Sunday","12:03:00",12.05,29.4040082,-98.6253236,32,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2013
"sa","2012-09-04","Tuesday","01:21:00",1.35,29.4889752,-98.5673348,24,"hispanic","female","SPEEDING-POSTED LIMIT","citation","honda","other",2005
"sa","2016-09-10","Saturday","10:43:00",10.7166666666667,29.6088917,-98.6024168,33,"white","female","SPEEDING-POSTED LIMIT","citation","honda","white",2012
"sa","2016-02-07","Sunday","10:52:00",10.8666666666667,29.6088917,-98.6024168,60,"white","male","SPEEDING-POSTED LIMIT","citation","other","gray",2014
"sa","2017-10-11","Wednesday","09:50:00",9.83333333333333,29.4607,-98.4103,37,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","white",2015
"sa","2017-06-01","Thursday","20:22:00",20.3666666666667,29.588389,-98.4075998,56,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","toyota","silver",2003
"sa","2013-07-26","Friday","13:47:00",13.7833333333333,29.3051558,-98.5381701,27,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2004
"sa","2015-09-24","Thursday","13:18:00",13.3,29.351283,-98.5315515,24,"white","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","other",2000
"sa","2014-08-13","Wednesday","02:12:00",2.2,29.3802714,-98.5008791,26,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT CORRECTIVE LENSES|DRIVING WHILE LICENSE INVALID|GLASS COATED WINDOWS","citation","other","other",2007
"sa","2019-02-26","Tuesday","12:17:00",12.2833333333333,29.4418249,-98.5250804,31,"hispanic","male","FAILURE TO DISPLAY DRIVER'S LICENSE|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","black",2009
"sa","2014-10-31","Friday","08:42:00",8.7,29.3323015,-98.55107,30,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","toyota","other",2007
"sa","2018-07-12","Thursday","08:10:00",8.16666666666667,29.5043193,-98.5592162,47,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","black",2017
"sa","2012-12-29","Saturday","12:52:00",12.8666666666667,29.5152279,-98.4458989,26,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2012
"sa","2015-07-08","Wednesday","07:19:00",7.31666666666667,29.5540998,-98.6676504,23,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","white",2006
"sa","2018-08-02","Thursday","01:41:00",1.68333333333333,29.4513956,-98.4915216,30,"hispanic","female","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2014
"sa","2018-01-11","Thursday","15:18:00",15.3,29.3159576,-98.4755551,35,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","white",2014
"sa","2012-11-14","Wednesday","19:43:00",19.7166666666667,29.5247226,-98.4425963,65,"hispanic","female","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER|SPEEDING-POSTED LIMIT","citation","other","other",2002
"sa","2013-06-06","Thursday","13:59:00",13.9833333333333,29.5650883,-98.5917656,51,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2008
"sa","2012-12-07","Friday","15:47:00",15.7833333333333,29.6830399,-98.1393914,43,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","other",1998
"sa","2017-03-01","Wednesday","07:07:00",7.11666666666667,29.413971,-98.5042584,27,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","other",2014
"sa","2019-04-17","Wednesday","17:15:00",17.25,29.4451518,-98.5249336,49,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","white",2008
"sa","2016-09-09","Friday","12:53:00",12.8833333333333,29.5482839,-98.4849274,26,"white","male","SPEEDING-POSTED LIMIT","citation","ford","white",2008
"sa","2017-05-17","Wednesday","10:53:00",10.8833333333333,29.6088917,-98.6024168,20,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","chevrolet","other",1994
"sa","2014-05-01","Thursday","21:28:00",21.4666666666667,29.4383298,-98.4565286,49,"hispanic","female","DRIVING WHILE LICENSE INVALID|IMPROPER LANE CHANGE","citation","other","white",2000
"sa","2013-08-16","Friday","01:48:00",1.8,29.436177,-98.5236711,43,"white","male","IMPEDING TRAFFIC|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",1998
"sa","2012-09-22","Saturday","23:55:00",23.9166666666667,29.4067827,-98.4777096,24,"black","male","DISREGARD STOP SIGN","citation","other","other",2010
"sa","2018-05-02","Wednesday","13:23:00",13.3833333333333,29.4169091,-98.4800119,22,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","white",2017
"sa","2013-09-06","Friday","07:28:00",7.46666666666667,29.4652839,-98.6167265,33,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|IMPROPER RIGHT OR LEFT TURN - SIGNAL|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","gray",2006
"sa","2012-08-29","Wednesday","17:40:00",17.6666666666667,29.4962923,-98.4917131,45,"other","male","SPEEDING-POSTED LIMIT","citation","other","other",2002
"sa","2013-12-06","Friday","17:02:00",17.0333333333333,29.4247962,-98.4816434,20,"hispanic","male","IMPROPER LANE CHANGE","citation","ford","gray",2008
"sa","2018-05-03","Thursday","16:21:00",16.35,29.3503526,-98.5335994,32,"hispanic","male","SPEEDING-POSTED LIMIT|DRIVING WHILE LICENSE INVALID","citation","honda","other",2014
"sa","2012-12-20","Thursday","09:53:00",9.88333333333333,29.3528029,-98.5290482,36,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2000
"sa","2019-11-01","Friday","23:49:00",23.8166666666667,29.494835505,-98.542009912,42,"white","male","POSSESSION OF OPEN CONTAINER","citation","honda","silver",2007
"sa","2017-10-05","Thursday","11:37:00",11.6166666666667,29.5190912,-98.4868987,27,"hispanic","female","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2013
"sa","2013-08-23","Friday","12:42:00",12.7,29.4078615,-98.5026401,21,"hispanic","female","FAILURE TO DISPLAY DRIVER'S LICENSE|SPEEDING-POSTED LIMIT","citation","ford","other",2010
"sa","2013-06-16","Sunday","23:48:00",23.8,29.5542832,-98.5335966,36,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|DRIVING WHILE LICENSE INVALID|SAFETY SEAT SYSTEM - 7 YEARS AND UNDER","citation","other","other",2000
"sa","2013-10-24","Thursday","08:35:00",8.58333333333333,29.4236447,-98.3911571,46,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","other",1997
"sa","2012-12-15","Saturday","03:50:00",3.83333333333333,29.3681068,-98.532914,26,"hispanic","male","NO VALID CERTIFICATE OF INSPECTION","citation","chevrolet","other",1991
"sa","2015-11-23","Monday","21:38:00",21.6333333333333,29.5650883,-98.5917656,17,"asian/pacific islander","female","IMPROPER LIGHTS-NO LIGHTS","citation","other","other",2003
"sa","2019-02-21","Thursday","11:21:00",11.35,29.520108,-98.4920612,26,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","silver",2017
"sa","2017-09-19","Tuesday","07:27:00",7.45,29.5031067,-98.4590854,34,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","ford","white",2015
"sa","2014-07-07","Monday","17:55:00",17.9166666666667,29.4497692,-98.4227397,60,"black","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2011
"sa","2018-01-26","Friday","10:55:00",10.9166666666667,29.450037,-98.4058801,35,"white","female","SPEEDING-POSTED LIMIT","citation","other","gray",2016
"sa","2015-12-01","Tuesday","11:37:00",11.6166666666667,29.5190912,-98.4868987,43,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2014
"sa","2020-01-12","Sunday","00:46:00",0.766666666666667,29.5190912,-98.4868987,38,"white","female","SPEEDING-POSTED LIMIT|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","black",2014
"sa","2018-07-16","Monday","16:33:00",16.55,29.466819,-98.6959,47,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2001
"sa","2015-08-19","Wednesday","11:31:00",11.5166666666667,29.35776,-98.524687,28,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","white",2013
"sa","2019-06-10","Monday","08:58:00",8.96666666666667,29.5018809,-98.3985141,34,"black","female","SPEEDING-POSTED LIMIT","citation","other","white",2018
